series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2023-09-01,3308.0,Constant,False,2023,9,2023Q3
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2023-09-01,7682.0,Constant,False,2023,9,2023Q3
con_S6239,All other retailers,At constant prices,Actual values,2023-09-01,9025.0,Constant,False,2023,9,2023Q3
con_act,,At constant prices,Actual values,2023-09-01,92094.0,Constant,False,2023,9,2023Q3
con_seas,,At constant prices,Seasonally adjusted values,2023-09-01,96288.0,Constant,False,2023,9,2023Q3
cur_act,,At current prices,Actual values,2023-09-01,111357.0,Current,False,2023,9,2023Q3
cur_seas,,At current prices,Seasonally adjusted values,2023-09-01,115780.0,Current,False,2023,9,2023Q3
sales621C,General dealers,At current prices,Actual values,2023-09-01,54203.0,Current,False,2023,9,2023Q3
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2023-09-01,10693.0,Current,False,2023,9,2023Q3
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2023-09-01,8360.0,Current,False,2023,9,2023Q3
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2023-09-01,15856.0,Current,False,2023,9,2023Q3
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2023-09-01,3384.0,Current,False,2023,9,2023Q3
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2023-09-01,9263.0,Current,False,2023,9,2023Q3
sales6239,All other retailers,At current prices,Actual values,2023-09-01,9598.0,Current,False,2023,9,2023Q3
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2023-09-01,53492.0,Current,True,2023,9,2023Q3
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2023-09-01,11245.0,Current,True,2023,9,2023Q3
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2023-09-01,8814.0,Current,True,2023,9,2023Q3
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2023-09-01,18751.0,Current,True,2023,9,2023Q3
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2023-09-01,3705.0,Current,True,2023,9,2023Q3
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2023-09-01,9083.0,Current,True,2023,9,2023Q3
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2023-09-01,10689.0,Current,True,2023,9,2023Q3
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2023-09-01,41866.0,Constant,True,2023,9,2023Q3
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2023-09-01,8715.0,Constant,True,2023,9,2023Q3
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2023-09-01,7057.0,Constant,True,2023,9,2023Q3
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2023-09-01,17452.0,Constant,True,2023,9,2023Q3
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2023-09-01,3614.0,Constant,True,2023,9,2023Q3
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2023-09-01,7535.0,Constant,True,2023,9,2023Q3
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2023-09-01,10050.0,Constant,True,2023,9,2023Q3
con_S621C,General dealers,At constant prices,Actual values,2023-10-01,37464.0,Constant,False,2023,10,2023Q4
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2023-10-01,8846.0,Constant,False,2023,10,2023Q4
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2023-10-01,7212.0,Constant,False,2023,10,2023Q4
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2023-10-01,15459.0,Constant,False,2023,10,2023Q4
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2023-10-01,3298.0,Constant,False,2023,10,2023Q4
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2023-10-01,7819.0,Constant,False,2023,10,2023Q4
con_S6239,All other retailers,At constant prices,Actual values,2023-10-01,9444.0,Constant,False,2023,10,2023Q4
con_act,,At constant prices,Actual values,2023-10-01,89542.0,Constant,False,2023,10,2023Q4
con_seas,,At constant prices,Seasonally adjusted values,2023-10-01,93280.0,Constant,False,2023,10,2023Q4
cur_act,,At current prices,Actual values,2023-10-01,108766.0,Current,False,2023,10,2023Q4
cur_seas,,At current prices,Seasonally adjusted values,2023-10-01,112845.0,Current,False,2023,10,2023Q4
sales621C,General dealers,At current prices,Actual values,2023-10-01,48559.0,Current,False,2023,10,2023Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2023-10-01,11446.0,Current,False,2023,10,2023Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2023-10-01,9070.0,Current,False,2023,10,2023Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2023-10-01,16787.0,Current,False,2023,10,2023Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2023-10-01,3391.0,Current,False,2023,10,2023Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2023-10-01,9440.0,Current,False,2023,10,2023Q4
sales6239,All other retailers,At current prices,Actual values,2023-10-01,10074.0,Current,False,2023,10,2023Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2023-10-01,51617.0,Current,True,2023,10,2023Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2023-10-01,11100.0,Current,True,2023,10,2023Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2023-10-01,8704.0,Current,True,2023,10,2023Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2023-10-01,18514.0,Current,True,2023,10,2023Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2023-10-01,3479.0,Current,True,2023,10,2023Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2023-10-01,8903.0,Current,True,2023,10,2023Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2023-10-01,10528.0,Current,True,2023,10,2023Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2023-10-01,39927.0,Constant,True,2023,10,2023Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2023-10-01,8580.0,Constant,True,2023,10,2023Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2023-10-01,6949.0,Constant,True,2023,10,2023Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2023-10-01,17172.0,Constant,True,2023,10,2023Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2023-10-01,3381.0,Constant,True,2023,10,2023Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2023-10-01,7366.0,Constant,True,2023,10,2023Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2023-10-01,9905.0,Constant,True,2023,10,2023Q4
con_S621C,General dealers,At constant prices,Actual values,2023-11-01,46252.0,Constant,False,2023,11,2023Q4
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2023-11-01,8481.0,Constant,False,2023,11,2023Q4
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2023-11-01,6744.0,Constant,False,2023,11,2023Q4
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2023-11-01,19349.0,Constant,False,2023,11,2023Q4
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2023-11-01,4693.0,Constant,False,2023,11,2023Q4
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2023-11-01,8639.0,Constant,False,2023,11,2023Q4
con_S6239,All other retailers,At constant prices,Actual values,2023-11-01,11225.0,Constant,False,2023,11,2023Q4
con_act,,At constant prices,Actual values,2023-11-01,105383.0,Constant,False,2023,11,2023Q4
con_seas,,At constant prices,Seasonally adjusted values,2023-11-01,94483.0,Constant,False,2023,11,2023Q4
cur_act,,At current prices,Actual values,2023-11-01,128100.0,Current,False,2023,11,2023Q4
cur_seas,,At current prices,Seasonally adjusted values,2023-11-01,114454.0,Current,False,2023,11,2023Q4
sales621C,General dealers,At current prices,Actual values,2023-11-01,60318.0,Current,False,2023,11,2023Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2023-11-01,11025.0,Current,False,2023,11,2023Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2023-11-01,8512.0,Current,False,2023,11,2023Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2023-11-01,21022.0,Current,False,2023,11,2023Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2023-11-01,4790.0,Current,False,2023,11,2023Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2023-11-01,10454.0,Current,False,2023,11,2023Q4
sales6239,All other retailers,At current prices,Actual values,2023-11-01,11978.0,Current,False,2023,11,2023Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2023-11-01,53077.0,Current,True,2023,11,2023Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2023-11-01,11006.0,Current,True,2023,11,2023Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2023-11-01,8851.0,Current,True,2023,11,2023Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2023-11-01,17743.0,Current,True,2023,11,2023Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2023-11-01,3759.0,Current,True,2023,11,2023Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2023-11-01,9086.0,Current,True,2023,11,2023Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2023-11-01,10934.0,Current,True,2023,11,2023Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2023-11-01,41121.0,Constant,True,2023,11,2023Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2023-11-01,8451.0,Constant,True,2023,11,2023Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2023-11-01,6986.0,Constant,True,2023,11,2023Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2023-11-01,16516.0,Constant,True,2023,11,2023Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2023-11-01,3677.0,Constant,True,2023,11,2023Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2023-11-01,7490.0,Constant,True,2023,11,2023Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2023-11-01,10242.0,Constant,True,2023,11,2023Q4
con_S621C,General dealers,At constant prices,Actual values,2023-12-01,55135.0,Constant,False,2023,12,2023Q4
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2023-12-01,12073.0,Constant,False,2023,12,2023Q4
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2023-12-01,7519.0,Constant,False,2023,12,2023Q4
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2023-12-01,30260.0,Constant,False,2023,12,2023Q4
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2023-12-01,5053.0,Constant,False,2023,12,2023Q4
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2023-12-01,7963.0,Constant,False,2023,12,2023Q4
con_S6239,All other retailers,At constant prices,Actual values,2023-12-01,12767.0,Constant,False,2023,12,2023Q4
con_act,,At constant prices,Actual values,2023-12-01,130770.0,Constant,False,2023,12,2023Q4
con_seas,,At constant prices,Seasonally adjusted values,2023-12-01,96856.0,Constant,False,2023,12,2023Q4
cur_act,,At current prices,Actual values,2023-12-01,158246.0,Current,False,2023,12,2023Q4
cur_seas,,At current prices,Seasonally adjusted values,2023-12-01,118484.0,Current,False,2023,12,2023Q4
sales621C,General dealers,At current prices,Actual values,2023-12-01,71850.0,Current,False,2023,12,2023Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2023-12-01,15703.0,Current,False,2023,12,2023Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2023-12-01,9523.0,Current,False,2023,12,2023Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2023-12-01,32837.0,Current,False,2023,12,2023Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2023-12-01,5126.0,Current,False,2023,12,2023Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2023-12-01,9632.0,Current,False,2023,12,2023Q4
sales6239,All other retailers,At current prices,Actual values,2023-12-01,13575.0,Current,False,2023,12,2023Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2023-12-01,56681.0,Current,True,2023,12,2023Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2023-12-01,11128.0,Current,True,2023,12,2023Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2023-12-01,8893.0,Current,True,2023,12,2023Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2023-12-01,17954.0,Current,True,2023,12,2023Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2023-12-01,3767.0,Current,True,2023,12,2023Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2023-12-01,9089.0,Current,True,2023,12,2023Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2023-12-01,10972.0,Current,True,2023,12,2023Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2023-12-01,43129.0,Constant,True,2023,12,2023Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2023-12-01,8517.0,Constant,True,2023,12,2023Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2023-12-01,6965.0,Constant,True,2023,12,2023Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2023-12-01,16767.0,Constant,True,2023,12,2023Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2023-12-01,3700.0,Constant,True,2023,12,2023Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2023-12-01,7479.0,Constant,True,2023,12,2023Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2023-12-01,10299.0,Constant,True,2023,12,2023Q4
con_S621C,General dealers,At constant prices,Actual values,2024-01-01,37526.0,Constant,False,2024,1,2024Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-01-01,7782.0,Constant,False,2024,1,2024Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-01-01,7060.0,Constant,False,2024,1,2024Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-01-01,14061.0,Constant,False,2024,1,2024Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-01-01,3300.0,Constant,False,2024,1,2024Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-01-01,6555.0,Constant,False,2024,1,2024Q1
con_S6239,All other retailers,At constant prices,Actual values,2024-01-01,11035.0,Constant,False,2024,1,2024Q1
con_act,,At constant prices,Actual values,2024-01-01,87319.0,Constant,False,2024,1,2024Q1
con_seas,,At constant prices,Seasonally adjusted values,2024-01-01,93762.0,Constant,False,2024,1,2024Q1
cur_act,,At current prices,Actual values,2024-01-01,106642.0,Current,False,2024,1,2024Q1
cur_seas,,At current prices,Seasonally adjusted values,2024-01-01,115937.0,Current,False,2024,1,2024Q1
sales621C,General dealers,At current prices,Actual values,2024-01-01,49125.0,Current,False,2024,1,2024Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-01-01,10203.0,Current,False,2024,1,2024Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-01-01,8963.0,Current,False,2024,1,2024Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-01-01,15303.0,Current,False,2024,1,2024Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-01-01,3356.0,Current,False,2024,1,2024Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-01-01,7957.0,Current,False,2024,1,2024Q1
sales6239,All other retailers,At current prices,Actual values,2024-01-01,11736.0,Current,False,2024,1,2024Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-01-01,55085.0,Current,True,2024,1,2024Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-01-01,10961.0,Current,True,2024,1,2024Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-01-01,8872.0,Current,True,2024,1,2024Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-01-01,17406.0,Current,True,2024,1,2024Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-01-01,3710.0,Current,True,2024,1,2024Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-01-01,8928.0,Current,True,2024,1,2024Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-01-01,10975.0,Current,True,2024,1,2024Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-01-01,41758.0,Constant,True,2024,1,2024Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-01-01,8497.0,Constant,True,2024,1,2024Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-01-01,6938.0,Constant,True,2024,1,2024Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-01-01,15311.0,Constant,True,2024,1,2024Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-01-01,3661.0,Constant,True,2024,1,2024Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-01-01,7309.0,Constant,True,2024,1,2024Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-01-01,10288.0,Constant,True,2024,1,2024Q1
con_S621C,General dealers,At constant prices,Actual values,2024-02-01,40957.0,Constant,False,2024,2,2024Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-02-01,8165.0,Constant,False,2024,2,2024Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-02-01,6699.0,Constant,False,2024,2,2024Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-02-01,13247.0,Constant,False,2024,2,2024Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-02-01,3407.0,Constant,False,2024,2,2024Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-02-01,6914.0,Constant,False,2024,2,2024Q1
con_S6239,All other retailers,At constant prices,Actual values,2024-02-01,10198.0,Constant,False,2024,2,2024Q1
con_act,,At constant prices,Actual values,2024-02-01,89587.0,Constant,False,2024,2,2024Q1
con_seas,,At constant prices,Seasonally adjusted values,2024-02-01,94838.0,Constant,False,2024,2,2024Q1
cur_act,,At current prices,Actual values,2024-02-01,110127.0,Current,False,2024,2,2024Q1
cur_seas,,At current prices,Seasonally adjusted values,2024-02-01,117171.0,Current,False,2024,2,2024Q1
sales621C,General dealers,At current prices,Actual values,2024-02-01,53700.0,Current,False,2024,2,2024Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-02-01,10644.0,Current,False,2024,2,2024Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-02-01,8595.0,Current,False,2024,2,2024Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-02-01,14424.0,Current,False,2024,2,2024Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-02-01,3460.0,Current,False,2024,2,2024Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-02-01,8431.0,Current,False,2024,2,2024Q1
sales6239,All other retailers,At current prices,Actual values,2024-02-01,10874.0,Current,False,2024,2,2024Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-02-01,55437.0,Current,True,2024,2,2024Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-02-01,11501.0,Current,True,2024,2,2024Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-02-01,9392.0,Current,True,2024,2,2024Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-02-01,17036.0,Current,True,2024,2,2024Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-02-01,3785.0,Current,True,2024,2,2024Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-02-01,9118.0,Current,True,2024,2,2024Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-02-01,10903.0,Current,True,2024,2,2024Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-02-01,42013.0,Constant,True,2024,2,2024Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-02-01,8775.0,Constant,True,2024,2,2024Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-02-01,7268.0,Constant,True,2024,2,2024Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-02-01,15480.0,Constant,True,2024,2,2024Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2024-02-01,3733.0,Constant,True,2024,2,2024Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2024-02-01,7407.0,Constant,True,2024,2,2024Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2024-02-01,10162.0,Constant,True,2024,2,2024Q1
con_S621C,General dealers,At constant prices,Actual values,2024-03-01,44642.0,Constant,False,2024,3,2024Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2024-03-01,8658.0,Constant,False,2024,3,2024Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2024-03-01,6696.0,Constant,False,2024,3,2024Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2024-03-01,14806.0,Constant,False,2024,3,2024Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2024-03-01,3625.0,Constant,False,2024,3,2024Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2024-03-01,6923.0,Constant,False,2024,3,2024Q1
con_S6239,All other retailers,At constant prices,Actual values,2024-03-01,10076.0,Constant,False,2024,3,2024Q1
con_act,,At constant prices,Actual values,2024-03-01,95426.0,Constant,False,2024,3,2024Q1
con_seas,,At constant prices,Seasonally adjusted values,2024-03-01,96321.0,Constant,False,2024,3,2024Q1
cur_act,,At current prices,Actual values,2024-03-01,117751.0,Current,False,2024,3,2024Q1
cur_seas,,At current prices,Seasonally adjusted values,2024-03-01,118859.0,Current,False,2024,3,2024Q1
sales621C,General dealers,At current prices,Actual values,2024-03-01,58765.0,Current,False,2024,3,2024Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2024-03-01,11302.0,Current,False,2024,3,2024Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2024-03-01,8647.0,Current,False,2024,3,2024Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2024-03-01,16150.0,Current,False,2024,3,2024Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2024-03-01,3670.0,Current,False,2024,3,2024Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2024-03-01,8457.0,Current,False,2024,3,2024Q1
sales6239,All other retailers,At current prices,Actual values,2024-03-01,10762.0,Current,False,2024,3,2024Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2024-03-01,56965.0,Current,True,2024,3,2024Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2024-03-01,11403.0,Current,True,2024,3,2024Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2024-03-01,8731.0,Current,True,2024,3,2024Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2024-03-01,17996.0,Current,True,2024,3,2024Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2024-03-01,3747.0,Current,True,2024,3,2024Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2024-03-01,8990.0,Current,True,2024,3,2024Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2024-03-01,11026.0,Current,True,2024,3,2024Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2024-03-01,43209.0,Constant,True,2024,3,2024Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2024-03-01,8615.0,Constant,True,2024,3,2024Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2024-03-01,6754.0,Constant,True,2024,3,2024Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2024-03-01,16444.0,Constant,True,2024,3,2024Q1
